Nº_envolvido,condutor,cod_severidade,sexo,cinto_seguranca,Embreagues,Idade,categoria_habilitacao,especie_veiculo,pedestre,passageiro,turno
2,1,1,1,1,0,30,2,3,2,2,1
2,0,1,1,0,0,67,0,6,1,0,1
1,1,3,1,1,0,90,0,1,0,0,1
2,1,1,1,1,0,22,0,3,2,2,1
1,0,1,2,0,0,78,0,6,1,0,1
1,1,1,1,1,0,37,4,1,0,0,0
1,1,3,1,1,0,67,5,1,0,0,1
1,1,1,1,1,0,37,6,3,2,2,1
2,1,1,1,1,0,31,6,3,2,2,1
3,1,1,1,1,0,29,6,3,0,0,1
1,1,1,1,1,0,24,6,3,2,2,1
2,1,3,1,1,1,33,6,1,0,0,1
1,1,3,1,1,0,55,10,2,0,0,1
2,0,1,2,1,0,51,0,2,2,1,1
2,1,1,1,1,0,21,6,3,2,2,1
3,0,1,1,1,0,20,0,3,2,1,1
4,0,3,1,1,0,74,0,1,0,1,1
6,0,1,2,0,0,21,0,6,1,2,1
1,1,1,1,1,0,31,7,3,2,2,1
1,1,1,1,1,0,61,6,1,0,0,1
3,1,3,1,1,0,37,10,6,0,0,0
2,0,1,2,1,0,38,0,1,0,1,0
3,1,1,1,1,0,41,0,1,0,0,0
1,1,1,1,1,0,21,6,3,2,2,0
2,1,3,2,1,0,53,2,1,0,0,0
1,1,3,1,1,0,65,9,1,0,0,1
2,1,1,1,1,0,27,4,1,0,0,1
3,1,3,2,1,0,69,6,1,0,0,1
1,1,3,1,1,0,48,6,1,0,0,1
2,1,1,1,1,0,48,7,3,0,0,1
1,1,1,1,1,0,17,1,14,0,0,1
2,1,3,1,1,0,27,4,1,0,0,0
2,1,3,1,1,0,45,6,3,0,0,1
3,1,1,1,0,0,18,1,0,0,0,1
2,1,3,1,1,0,80,7,1,0,0,0
1,0,1,1,0,1,47,0,6,1,0,2
2,1,3,2,1,0,28,0,1,0,0,2
1,0,1,1,0,0,59,0,6,1,0,2
2,0,3,2,0,0,52,0,1,0,1,2
3,1,1,1,1,0,31,0,3,0,0,2
2,1,1,1,1,0,38,3,3,0,0,0
2,1,1,1,1,1,36,9,5,0,0,0
2,1,3,1,1,0,51,7,2,0,0,0
1,1,3,1,1,0,26,3,3,0,0,0
2,1,1,1,0,0,55,1,0,0,0,0
1,1,3,1,1,0,45,10,7,0,0,0
2,1,1,1,0,0,15,1,0,0,0,0
3,0,1,1,1,0,37,0,7,0,1,0
1,1,1,1,1,0,46,7,1,0,0,1
2,1,1,1,1,0,38,6,1,0,0,1
3,0,1,1,1,0,18,0,1,0,1,1
2,1,3,2,1,0,25,0,1,0,0,1
3,1,1,1,0,2,23,0,3,2,2,1
2,1,1,1,1,0,37,8,3,0,0,1
4,0,1,2,1,0,34,0,3,0,1,1
1,0,1,1,0,0,41,0,6,1,0,2
4,1,0,1,0,2,0,0,3,2,2,2
1,1,1,1,1,0,24,3,1,0,0,2
2,1,3,1,1,0,42,9,1,0,0,2
1,1,1,1,1,1,56,6,1,0,0,2
2,1,1,2,1,0,35,0,1,0,0,2
1,1,1,2,1,0,31,4,1,0,0,2
2,0,3,1,1,0,45,0,1,0,1,2
1,0,1,1,1,0,25,0,1,0,1,2
3,1,2,1,1,0,25,0,1,0,0,2
1,1,1,1,1,1,23,6,3,0,0,2
2,1,1,1,1,0,29,0,1,0,0,2
1,1,1,1,1,1,45,7,1,0,0,0
1,1,1,2,1,0,26,3,3,0,0,1
2,1,3,1,0,2,0,3,3,0,0,1
1,1,1,1,1,0,51,0,1,0,0,1
1,1,3,1,1,0,20,4,1,0,0,0
3,1,1,1,1,0,25,0,3,0,0,2
1,1,1,1,1,0,29,2,3,0,0,1
3,0,1,1,0,1,45,0,6,1,0,2
2,1,3,1,1,1,37,4,1,0,0,2
2,0,3,1,1,0,21,0,3,0,1,2
3,1,3,1,1,0,33,0,1,0,0,2
2,1,3,1,1,1,60,4,1,0,0,2
2,1,1,2,1,0,45,0,1,0,0,0
3,0,1,1,1,0,8,0,1,0,1,0
1,1,1,2,1,0,41,0,1,0,0,0
1,0,1,2,0,0,21,0,6,1,0,0
2,1,3,2,1,0,41,0,1,0,0,0
1,1,3,1,1,0,69,4,5,0,0,0
1,1,3,1,1,0,55,4,7,0,0,0
2,1,1,1,0,0,45,0,0,2,2,0
3,0,1,2,1,0,51,0,3,0,1,1
3,0,1,2,1,0,33,0,1,0,1,1
2,1,1,1,0,0,61,1,0,2,2,1
1,1,3,2,1,0,24,0,1,0,0,0
2,1,1,1,1,0,35,0,3,0,0,0
1,1,1,1,1,0,37,9,1,0,0,1
2,0,1,2,0,0,62,0,6,1,0,1
2,1,3,1,1,0,49,6,1,0,0,2
1,1,3,1,1,0,64,4,1,0,0,0
1,1,1,2,1,0,38,0,3,0,0,1
2,1,3,1,1,0,50,3,1,0,0,1
1,1,1,1,1,0,38,3,3,0,0,0
2,1,1,1,0,0,57,0,0,0,0,0
1,1,1,1,1,0,79,4,1,0,0,1
1,1,3,2,1,0,69,4,4,0,0,1
2,1,1,2,1,0,59,6,1,0,0,1
2,1,3,1,1,0,37,0,5,0,0,1
3,1,3,2,1,0,60,4,1,0,0,1
1,1,3,1,1,0,62,10,7,0,0,1
2,1,3,1,1,0,53,8,2,0,0,1
3,0,1,2,1,0,13,0,2,0,1,1
1,1,3,2,1,0,39,0,1,0,0,1
1,1,3,1,1,0,61,6,1,0,0,1
1,0,1,2,0,0,48,0,6,1,0,2
2,1,3,0,0,2,0,0,2,2,2,2
1,1,1,1,1,0,49,4,3,0,0,1
2,1,3,2,1,0,29,0,5,0,0,1
1,1,1,1,0,0,15,0,0,0,0,2
3,0,1,1,0,0,23,0,0,2,1,2
1,1,1,1,1,0,21,3,3,2,2,2
3,1,3,1,1,0,25,0,1,0,0,2
4,0,1,2,1,0,44,0,1,2,1,2
2,1,1,1,1,0,23,6,3,2,2,2
1,1,1,1,1,0,31,6,3,2,2,2
1,1,1,2,1,0,39,6,3,2,2,2
2,1,3,1,1,0,29,9,1,0,0,2
1,1,1,1,1,0,26,6,3,2,2,2
2,0,1,1,1,0,22,0,3,2,1,2
3,1,3,1,1,0,65,0,1,0,0,2
2,1,1,1,1,0,22,4,1,2,2,2
1,1,3,1,1,0,20,2,1,0,0,0
2,1,1,1,1,0,36,2,3,0,0,0
3,0,1,2,1,0,35,0,3,2,1,0
1,0,1,2,0,0,33,0,6,1,0,0
2,1,1,1,0,0,47,1,0,0,0,0
2,1,1,1,1,0,51,6,3,2,2,0
2,0,1,2,1,0,34,0,1,2,1,0
1,1,1,1,1,0,24,0,3,2,2,0
2,1,1,1,1,0,27,6,3,2,2,0
1,1,3,1,1,0,38,9,1,0,0,1
2,1,1,1,1,0,46,6,3,2,2,1
1,1,1,1,1,0,36,6,3,2,2,1
2,0,1,2,1,0,30,0,3,2,1,1
2,1,1,2,0,2,0,0,1,2,2,0
1,1,3,2,1,0,74,4,1,0,0,1
2,1,1,1,1,0,53,3,3,0,0,1
1,0,1,1,0,0,28,0,6,1,0,0
2,1,3,2,1,0,34,0,1,0,0,0
1,1,3,2,1,0,49,6,1,0,0,1
1,1,3,1,1,0,34,6,3,0,0,1
2,0,1,2,0,0,67,0,6,1,0,1
1,1,1,1,1,0,71,4,1,0,0,1
1,1,1,1,1,0,34,2,3,0,0,1
2,1,3,2,1,0,40,6,1,0,0,1
3,1,3,1,1,0,67,4,5,0,0,1
1,1,1,1,1,0,35,7,3,0,0,1
2,1,1,1,1,0,41,3,3,0,0,1
3,0,1,1,1,0,40,0,3,0,1,1
2,1,3,1,1,0,43,2,1,0,0,2
1,1,3,1,1,0,46,7,2,0,0,2
2,0,1,2,1,0,54,0,2,0,1,2
1,1,1,1,0,0,30,1,0,0,0,2
2,1,3,1,1,0,60,0,1,0,0,2
2,1,1,2,1,0,48,0,3,0,0,0
3,0,1,1,1,0,26,0,3,0,1,0
1,1,1,1,1,0,31,4,1,0,0,0
2,1,1,1,1,0,45,4,1,0,0,0
2,1,3,1,1,0,39,9,7,0,0,1
1,1,3,1,1,0,47,12,5,0,0,1
1,1,3,1,1,0,51,9,2,0,0,1
3,0,1,2,1,0,25,0,3,0,1,1
2,1,3,2,1,0,44,0,1,0,0,0
1,1,3,1,1,0,39,9,7,0,0,2
2,1,1,1,1,0,39,4,1,0,0,2
1,1,1,1,1,0,54,6,3,0,0,2
2,1,3,1,1,0,25,6,3,0,0,2
2,0,1,2,1,0,44,0,3,0,1,2
1,1,1,1,1,1,33,6,3,0,0,2
1,0,1,1,0,0,22,0,6,1,0,2
1,1,3,1,1,0,38,9,1,0,0,2
3,0,1,2,0,2,0,0,1,2,1,2
1,1,2,1,1,0,24,6,3,0,0,0
2,0,1,2,1,0,17,0,3,0,1,0
1,1,3,1,1,0,36,0,1,0,0,0
2,0,1,1,0,0,32,0,6,1,0,0
1,1,1,1,1,1,20,0,1,0,0,0
1,1,1,1,1,1,29,0,3,0,0,0
2,1,3,1,1,0,41,6,5,0,0,0
1,1,1,2,1,0,24,6,1,0,0,1
3,0,1,2,1,0,72,0,3,2,1,1
2,1,1,1,1,0,19,2,3,0,0,1
1,1,1,1,1,0,23,0,3,2,2,1
1,1,1,2,1,0,38,6,3,0,0,2
1,1,1,1,1,0,26,7,3,2,2,2
1,1,1,1,1,0,28,7,1,2,2,2
1,1,1,1,1,1,69,4,1,2,2,2
2,1,3,2,1,0,35,6,1,0,0,2
1,1,1,1,1,0,19,6,3,2,2,2
1,1,1,1,1,0,20,6,3,2,2,2
3,0,1,1,1,0,43,0,1,0,1,0
3,1,3,2,1,0,22,0,1,0,0,0
4,0,1,2,1,0,18,0,1,0,1,0
2,1,3,1,1,0,55,3,1,0,0,1
1,1,1,1,1,0,21,0,3,2,2,2
1,1,1,1,1,0,28,7,3,0,0,1
2,1,3,1,1,0,40,0,7,0,0,1
1,1,3,1,1,0,51,7,5,0,0,1
2,1,3,1,1,0,59,7,5,0,0,1
3,1,3,1,1,0,54,4,1,0,0,1
4,0,1,2,1,0,54,0,1,0,1,1
1,1,1,1,1,0,24,4,3,0,0,0
1,1,3,1,1,0,77,7,1,0,0,1
2,1,1,1,1,0,58,6,3,0,0,1
1,1,3,1,1,0,30,8,2,0,0,1
2,1,1,2,1,0,34,3,3,0,0,1
1,1,1,2,1,0,70,4,1,0,0,1
1,1,3,2,1,0,73,4,1,0,0,1
2,1,3,2,1,0,37,9,1,0,0,1
3,1,3,2,1,0,45,4,1,0,0,1
4,1,3,1,1,0,65,5,1,0,0,1
5,1,3,2,1,0,40,4,1,0,0,1
6,0,1,2,1,0,72,0,1,0,1,1
1,1,1,1,1,0,49,9,7,0,0,2
2,0,1,2,1,0,25,0,3,0,1,2
3,1,3,2,1,0,41,0,1,0,0,2
1,0,1,1,1,0,23,0,7,1,2,0
2,0,1,1,0,1,44,0,6,1,0,0
2,1,1,1,0,0,40,1,0,2,2,0
1,1,1,1,1,0,56,9,3,2,2,0
2,1,3,1,1,0,36,3,2,0,0,0
2,1,1,1,1,0,40,7,3,2,2,0
1,1,3,1,1,0,53,6,1,0,0,0
3,1,1,1,0,0,47,1,0,2,2,0
1,1,1,1,1,0,27,3,3,2,2,0
1,1,1,2,1,0,52,4,1,2,2,0
2,1,1,1,1,0,79,4,1,2,2,0
1,1,1,1,1,0,38,3,3,2,2,0
2,1,3,2,1,0,21,4,1,0,0,0
1,1,1,2,1,0,46,6,3,2,2,0
1,1,1,2,1,0,23,0,3,2,2,1
2,1,0,1,0,2,0,6,1,2,2,1
1,1,1,1,1,0,40,0,1,2,2,0
1,0,1,2,0,0,57,0,6,1,2,1
1,1,1,1,1,0,19,7,3,0,0,2
2,1,3,1,1,0,43,3,1,0,0,2
1,1,1,1,1,1,39,4,1,0,0,0
2,1,3,1,1,0,45,4,2,0,0,0
3,1,3,2,1,0,45,4,1,0,0,0
4,1,3,2,1,0,55,4,1,0,0,0
5,0,1,2,1,0,28,0,1,0,1,0
2,1,3,1,1,0,59,9,2,0,0,0
1,1,1,1,1,0,44,7,3,0,0,0
2,1,3,1,1,0,65,6,1,0,0,0
1,1,1,2,1,0,27,4,3,0,0,0
1,1,0,1,1,0,23,0,3,0,0,1
3,0,1,2,0,0,8,0,6,1,0,1
1,1,1,1,1,0,24,4,1,0,0,1
1,1,1,1,1,0,34,3,3,2,2,1
1,0,1,2,1,0,39,0,2,0,1,0
3,1,3,1,0,2,0,0,2,2,2,0
2,1,3,1,1,0,70,0,1,0,0,1
1,1,1,1,1,0,45,3,3,0,0,1
2,0,1,1,0,0,75,0,6,1,0,1
2,1,3,1,1,0,40,12,1,0,0,2
1,1,1,1,1,0,28,3,1,0,0,2
2,0,1,1,1,0,47,0,1,0,1,2
2,1,1,2,1,0,26,4,1,0,0,1
3,1,1,2,1,0,25,4,1,0,0,1
2,1,3,1,1,0,57,9,1,0,0,2
1,1,3,1,1,0,45,6,3,0,0,2
2,1,1,1,1,0,42,4,1,0,0,2
1,1,1,1,1,0,36,4,3,0,0,2
1,1,3,1,1,0,44,3,1,0,0,2
2,1,1,1,1,0,19,12,3,0,0,2
1,1,1,1,0,2,21,3,3,0,0,1
2,1,3,2,0,2,0,0,4,2,2,1
2,0,1,1,1,0,24,0,1,0,1,2
2,1,3,2,1,0,33,0,1,0,0,0
2,0,1,2,0,0,49,0,3,2,1,0
3,1,3,1,1,0,76,0,1,0,0,0
1,1,1,1,1,0,24,7,3,0,0,1
2,1,3,1,1,0,42,2,1,0,0,1
1,1,3,1,1,0,48,7,2,0,0,0
2,1,3,1,1,0,67,4,1,0,0,0
3,0,1,2,1,0,66,0,2,0,1,0
2,1,3,2,1,0,38,0,4,0,0,1
1,1,1,1,1,0,38,0,10,0,0,1
2,0,1,2,1,0,35,0,1,0,1,1
3,1,3,1,1,0,49,8,1,0,0,1
2,1,2,2,0,0,33,0,0,0,0,2
1,1,3,1,1,0,34,9,2,0,0,0
2,0,1,2,1,0,44,0,2,0,1,0
1,1,1,1,1,0,43,7,3,0,0,0
2,1,1,1,0,0,37,1,0,0,0,1
2,0,1,2,1,0,22,0,3,0,1,1
1,1,3,1,1,0,59,9,7,0,0,1
2,0,1,1,0,1,48,0,6,1,0,1
2,0,1,1,0,0,22,0,6,1,0,0
1,1,3,1,1,0,82,2,1,0,0,1
2,1,1,2,1,0,27,2,3,0,0,1
3,1,1,1,1,0,23,0,3,0,0,2
1,0,1,2,0,0,46,0,6,1,0,2
1,1,1,1,1,1,34,6,3,0,0,2
1,1,3,1,1,0,37,0,2,0,0,0
2,0,1,1,1,0,45,0,2,0,1,0
3,1,3,1,1,0,27,7,2,0,0,0
1,1,3,1,1,0,29,7,1,0,0,0
2,1,3,1,1,0,46,10,1,0,0,0
3,0,1,2,1,0,61,0,1,0,1,0
1,1,1,1,1,1,52,6,6,0,0,0
1,1,1,1,1,0,28,0,1,0,0,0
1,1,3,1,1,0,52,9,1,0,0,0
2,1,1,1,1,0,48,6,3,0,0,0
1,1,1,1,1,0,18,3,3,0,0,0
2,0,1,1,0,0,56,0,6,1,0,0
1,1,1,1,0,0,56,0,0,0,0,0
2,1,1,1,1,0,30,4,5,0,0,0
2,1,3,1,1,0,82,4,1,0,0,1
3,1,3,1,1,0,60,4,1,0,0,1
1,1,1,1,1,0,22,6,1,2,2,1
1,1,1,2,1,0,46,0,3,0,0,1
2,1,3,1,1,0,45,0,1,0,0,1
1,1,1,1,0,0,35,1,0,2,2,1
3,1,0,0,0,2,0,0,6,2,2,1
3,0,1,1,0,0,5,0,6,1,0,1
1,1,3,1,1,0,43,0,7,0,0,1
2,1,3,2,1,0,76,6,1,0,0,1
2,1,1,1,1,0,0,0,3,2,2,0
1,1,1,2,1,0,34,0,1,2,2,1
2,1,1,1,0,0,19,0,3,2,2,2
1,1,1,1,1,0,52,7,3,2,2,2
1,1,1,1,1,1,22,4,5,0,0,0
2,0,1,1,1,0,24,0,5,0,1,0
3,0,1,1,1,0,22,0,5,0,1,0
3,1,1,2,1,0,53,0,3,0,0,0
1,1,3,1,1,0,54,0,6,0,0,0
2,1,3,1,1,0,31,3,1,0,0,0
3,1,1,1,1,0,20,9,3,0,0,0
4,0,1,1,1,0,21,0,3,0,1,0
1,1,1,2,1,0,41,9,3,0,0,0
2,1,3,1,1,0,27,6,7,0,0,0
2,1,3,1,1,0,19,4,1,0,0,0
2,1,3,1,1,0,39,0,1,0,0,0
1,1,3,1,1,0,35,4,5,0,0,0
1,1,1,1,1,0,49,0,3,0,0,2
1,1,3,2,1,0,70,4,1,0,0,1
3,1,1,1,1,0,27,0,3,2,2,1
4,0,1,2,1,0,25,0,3,0,1,1
1,1,3,1,1,0,44,6,9,0,0,1
1,1,1,1,1,0,58,7,3,0,0,1
2,1,3,1,1,0,43,12,7,0,0,1
1,1,1,1,1,0,55,3,3,0,0,1
3,0,1,2,1,0,50,0,3,2,1,1
2,1,1,1,0,0,49,1,0,2,2,1
1,1,3,1,1,0,52,6,1,0,0,1
2,1,1,1,1,0,38,6,3,2,2,1
2,1,3,1,1,0,36,4,1,0,0,2
1,1,1,2,1,0,61,4,1,2,2,1
1,1,3,1,1,0,50,8,7,0,0,2
2,1,1,2,1,0,47,4,1,0,0,2
2,1,3,1,1,0,34,0,1,0,0,2
1,1,3,2,1,0,47,6,1,0,0,2
2,1,1,1,0,0,20,1,0,0,0,2
2,0,1,2,1,0,37,0,3,0,1,2
1,1,1,1,1,0,43,4,3,0,0,2
2,1,1,1,1,0,39,7,1,0,0,2
1,1,2,1,1,0,29,3,3,0,0,0
1,0,1,2,0,0,44,0,6,1,0,0
2,1,3,1,1,0,57,0,1,0,0,0
2,1,3,1,1,0,58,6,1,0,0,0
1,1,3,2,1,0,56,0,1,0,0,0
2,1,1,1,1,0,43,0,3,0,0,0
3,1,3,1,1,0,50,0,2,0,0,0
1,0,1,2,0,0,45,0,6,1,0,0
1,1,3,1,1,0,63,4,1,0,0,0
2,1,1,1,0,0,48,1,0,0,0,0
2,1,3,1,1,0,32,7,2,0,0,0
3,0,1,2,1,0,42,0,2,0,1,0
2,1,1,2,1,0,38,4,1,0,0,0
1,1,1,2,1,0,69,4,1,0,0,1
3,1,3,2,1,0,53,0,1,0,0,1
2,1,3,1,1,0,44,4,5,0,0,0
1,1,1,1,1,0,27,12,3,0,0,1
3,1,1,1,1,0,19,4,1,0,0,0
4,0,1,1,1,0,19,0,1,0,1,0
2,1,1,2,1,0,28,3,3,0,0,0
1,1,1,1,1,0,38,4,3,0,0,0
1,1,3,1,1,0,35,9,7,0,0,0
2,1,1,1,1,0,48,6,1,0,0,0
2,1,3,1,1,0,72,6,1,0,0,0
1,1,3,2,1,0,68,6,1,0,0,1
1,1,1,1,1,0,32,4,3,0,0,1
1,0,1,2,1,0,73,0,2,0,1,1
1,1,3,1,1,0,40,7,7,0,0,1
1,1,1,2,1,0,30,3,3,0,0,1
2,1,3,1,1,0,26,6,3,0,0,1
2,1,1,1,1,0,66,0,1,0,0,2
3,0,1,2,1,0,48,0,3,0,1,1
2,1,0,2,0,2,0,0,3,2,2,2
1,0,1,1,0,0,12,0,0,2,1,2
3,1,1,1,0,0,15,1,0,2,2,2
1,1,1,2,1,0,25,6,1,0,0,2
1,0,1,1,0,1,39,0,6,1,0,2
1,1,1,1,1,0,36,6,10,0,0,2
4,0,3,1,0,0,49,0,1,2,1,0
2,1,3,1,1,0,54,5,1,0,0,0
3,1,3,1,1,0,50,4,1,0,0,0
1,1,3,1,1,0,47,9,2,0,0,0
2,1,3,1,1,0,45,10,8,0,0,0
4,0,1,2,1,0,60,0,1,0,1,0
5,0,1,2,1,0,41,0,1,0,1,0
1,0,1,2,0,0,47,0,6,1,0,0
2,1,3,1,1,0,56,0,5,0,0,0
3,0,3,2,1,0,26,0,1,0,1,0
2,1,1,2,1,0,41,6,1,0,0,0
2,1,1,1,1,0,48,4,1,0,0,0
3,1,3,1,1,0,27,6,3,0,0,0
1,1,3,1,1,0,61,6,1,0,0,0
1,1,3,1,1,0,32,7,7,0,0,0
2,1,3,1,1,0,45,10,1,0,0,1
3,1,1,1,1,0,20,3,3,0,0,1
1,1,3,2,1,0,70,8,1,0,0,1
1,1,3,2,1,0,32,4,4,0,0,1
1,1,1,1,1,0,31,8,3,0,0,1
2,1,3,1,1,0,31,2,8,0,0,1
1,1,1,1,1,0,42,7,3,0,0,1
2,1,1,1,1,0,33,6,5,0,0,1
3,1,3,1,1,0,34,12,7,0,0,1
1,1,3,1,1,0,44,9,5,0,0,1
2,1,1,1,1,0,23,7,3,0,0,1
2,1,1,1,1,0,72,4,1,0,0,1
2,0,1,2,0,0,59,0,6,1,0,1
1,1,1,2,1,0,37,9,1,0,0,2
2,0,1,2,0,0,14,0,6,1,0,1
2,1,1,1,1,0,25,4,1,0,0,1
3,1,3,0,0,2,0,0,7,2,2,1
2,1,3,2,1,0,31,6,1,0,0,2
3,0,1,1,0,0,23,0,6,1,0,2
2,1,3,2,1,0,38,0,1,0,0,2
1,1,3,1,1,0,37,7,1,0,0,2
2,1,1,1,1,0,34,2,3,0,0,2
1,1,3,1,1,0,31,10,8,0,0,0
2,1,3,2,1,0,60,0,1,0,0,0
1,1,3,1,1,0,32,2,1,0,0,0
2,1,1,1,1,0,24,7,3,0,0,0
3,0,3,2,1,0,29,0,1,0,1,0
2,1,1,1,1,0,31,6,1,0,0,0
1,1,3,2,1,0,32,0,1,0,0,0
2,1,1,2,1,0,31,2,3,0,0,0
3,1,1,1,1,1,23,9,4,0,0,0
4,0,1,2,0,0,23,0,6,1,0,0
1,1,1,1,1,0,24,6,1,2,2,2
1,1,1,1,1,0,40,6,1,2,2,2
1,1,1,1,1,0,61,7,3,0,0,0
1,0,1,1,0,0,35,0,6,1,0,1
2,1,1,2,1,0,38,3,3,0,0,1
1,1,3,1,1,0,67,12,5,0,0,1
1,1,1,1,1,0,54,3,3,0,0,1
2,1,3,2,1,0,48,4,1,0,0,1
1,0,2,1,1,0,68,0,6,1,0,2
2,1,1,1,1,0,43,12,3,0,0,2
1,1,1,2,1,0,38,4,1,0,0,2
3,0,1,1,0,1,43,0,6,1,0,2
1,1,3,2,1,0,34,7,1,0,0,2
2,1,1,1,1,0,33,11,3,0,0,2
2,1,1,1,0,0,23,0,3,2,2,2
1,0,1,2,1,0,51,0,3,0,1,2
2,1,1,1,1,0,53,0,3,0,0,2
1,1,2,1,1,0,51,0,2,0,0,2
2,1,1,1,1,0,42,0,2,0,0,2
4,0,1,1,1,0,47,0,2,0,1,2
1,1,1,1,1,0,21,4,1,0,0,2
2,0,1,1,1,1,21,0,1,0,1,2
2,1,1,1,1,0,27,7,1,0,0,0
2,1,1,2,1,0,21,3,3,0,0,1
3,1,3,1,1,0,64,4,2,0,0,1
2,0,1,2,1,0,44,0,1,0,1,1
4,0,1,2,1,0,24,0,1,0,1,1
5,0,1,2,1,0,55,0,1,0,1,1
6,1,3,1,1,0,24,4,1,0,0,1
1,1,1,2,1,0,49,0,3,0,0,0
1,1,3,2,1,0,63,4,1,0,0,1
1,0,1,2,0,0,31,0,6,1,0,0
2,1,1,1,1,0,39,7,10,0,0,1
2,1,1,1,1,0,47,3,3,0,0,1
1,0,1,2,0,0,64,0,6,1,0,1
1,1,3,1,1,0,47,3,1,0,0,1
1,1,3,2,1,0,67,4,1,0,0,1
2,1,1,1,0,2,0,0,3,0,0,1
1,1,3,1,0,0,19,1,0,0,0,1
2,0,3,2,1,0,0,0,3,0,1,2
1,1,3,2,1,0,30,4,1,0,0,2
3,1,1,1,1,0,28,3,3,0,0,2
1,1,1,2,1,0,27,6,3,0,0,2
3,0,1,1,1,0,33,0,3,0,1,0
2,1,3,1,1,0,42,4,4,0,0,0
1,1,1,2,1,0,26,3,1,0,0,0
3,0,3,1,1,0,39,0,1,0,1,0
2,1,3,1,1,0,27,0,3,0,0,1
2,0,1,2,0,0,58,0,2,0,1,0
1,0,1,2,0,0,15,0,6,1,0,0
2,1,3,1,1,0,68,0,1,0,0,0
3,1,1,1,1,0,20,9,3,0,0,1
2,1,3,1,1,0,43,3,3,0,0,1
3,0,1,2,1,0,34,0,3,0,1,1
1,1,1,1,1,0,35,3,3,0,0,1
1,1,3,1,1,0,59,7,1,0,0,1
2,1,1,1,1,0,36,3,3,0,0,1
1,1,1,2,1,0,64,0,1,0,0,2
2,1,3,1,0,2,0,0,10,2,2,2
1,1,3,2,1,0,58,3,1,0,0,1
2,1,1,1,0,0,14,1,0,0,0,1
1,1,3,1,1,0,23,3,3,0,0,2
2,0,1,1,0,0,21,0,6,1,0,2
3,0,3,1,1,0,70,0,1,0,1,1
4,0,3,2,1,0,70,0,1,0,1,1
2,0,1,2,1,0,26,0,3,0,1,2
3,1,3,1,1,0,31,0,1,0,0,2
2,1,3,1,1,0,48,3,1,0,0,2
1,1,1,1,1,0,20,4,3,0,0,2
1,0,1,2,1,0,30,0,1,0,1,0
2,1,1,2,1,0,28,0,1,0,0,0
4,0,1,2,1,0,39,0,1,0,1,0
6,0,3,1,1,0,0,0,1,0,1,0
1,1,1,1,1,0,19,4,3,0,0,0
2,1,3,1,1,0,70,3,5,0,0,0
1,0,1,2,0,0,17,0,6,1,0,0
2,1,3,2,1,0,20,0,1,0,0,0
1,1,3,1,1,0,53,9,7,0,0,0
2,1,1,1,1,0,39,6,1,0,0,0
3,0,1,1,1,0,67,0,1,0,1,0
1,1,3,1,1,0,74,4,4,0,0,1
2,1,1,1,1,0,41,4,5,0,0,1
3,1,3,2,1,0,19,4,1,0,0,1
4,0,1,1,1,0,47,0,5,0,1,1
1,1,1,1,0,0,32,0,0,0,0,1
2,1,3,1,1,0,51,4,1,0,0,1
1,0,1,1,0,0,33,0,6,1,0,1
2,1,3,1,1,0,49,9,1,0,0,1
2,1,3,1,1,0,51,6,1,0,0,1
1,0,1,1,0,0,52,0,6,1,0,1
1,0,1,2,1,0,9,0,1,0,1,1
3,0,1,2,1,0,27,0,1,0,1,1
2,1,3,0,0,2,0,0,4,2,2,2
1,1,3,1,1,0,48,0,5,0,0,2
1,1,1,1,1,0,20,4,1,0,0,2
2,1,1,2,1,1,37,4,1,0,0,2
2,1,1,1,1,1,41,0,1,0,0,2
4,1,3,1,1,1,40,0,1,0,0,2
4,0,1,2,0,0,44,0,1,2,1,0
5,0,1,0,0,2,0,0,6,1,2,0
1,1,1,1,1,0,44,0,3,0,0,0
4,1,3,0,0,2,0,12,1,2,2,0
1,0,1,1,0,0,80,0,6,1,0,0
1,1,3,1,1,0,60,0,1,0,0,1
2,1,1,1,1,0,59,4,3,0,0,1
2,1,3,2,1,0,44,6,1,0,0,0
1,1,3,2,1,0,46,2,1,0,0,0
2,1,1,2,1,0,51,2,3,0,0,0
1,1,1,1,0,0,25,1,0,0,0,0
2,0,2,1,0,0,63,0,6,1,0,1
1,1,1,1,1,0,48,3,3,0,0,1
2,0,1,1,1,0,31,0,3,0,1,1
1,1,1,1,1,0,73,9,1,0,0,1
3,0,1,2,1,0,49,0,3,0,1,1
2,1,1,2,1,0,27,6,3,0,0,1
2,1,0,2,1,0,38,7,1,0,0,1
1,1,1,1,1,0,42,3,3,0,0,2
1,1,3,1,1,0,58,2,1,0,0,2
2,1,1,1,1,0,24,2,3,0,0,2
1,1,3,1,1,0,31,2,1,0,0,2
1,1,1,2,1,0,47,4,1,0,0,2
2,1,1,1,1,0,16,0,3,0,0,2
1,1,1,1,1,0,43,0,3,0,0,2
1,1,3,1,1,0,55,4,1,0,0,2
2,1,1,1,1,0,22,0,3,2,2,2
2,1,3,1,1,1,33,4,1,0,0,0
3,1,1,1,1,0,44,5,1,0,0,0
2,0,1,1,1,0,21,0,1,0,1,0
2,1,3,1,1,0,63,9,2,0,0,0
3,1,1,1,1,0,63,0,1,0,0,0
1,1,1,2,1,0,36,6,1,0,0,0
1,1,1,1,1,0,31,2,3,0,0,1
